yearid,fipscode,raceid,ageid,genderid,educationid,indicatorid,miscid,datasourceid,estimateid,SuppressID,datasetid,GeoLevel,Estimate,SeEstimate,LowerLimit,UpperLimit
2001,-1,0,5,0,0,30,75,30,6,0,14,National,23.6,2.5,19.1,28.8
2001,-1,0,5,0,0,30,120,30,6,0,14,National,31.9,2.8,26.7,37.5
2001,-1,0,6,0,0,30,72,30,6,0,14,National,43.6,1.9,40,47.3
2001,-1,0,6,0,0,30,73,30,6,0,14,National,36.7,1.7,33.4,40.2
2001,-1,0,6,0,0,30,74,30,6,0,14,National,45.3,1.9,41.6,49
2001,-1,0,6,0,0,30,75,30,6,0,14,National,53.6,1.9,49.8,57.3
2001,-1,0,6,0,0,30,120,30,6,0,14,National,62.3,1.8,58.8,65.8
2001,-1,0,7,0,0,30,72,30,6,0,14,National,45.9,2.8,40.5,51.3
2001,-1,0,7,0,0,30,73,30,6,0,14,National,40,2.6,35,45.2
2001,-1,0,7,0,0,30,74,30,6,0,14,National,52.8,2.6,47.8,57.8
2001,-1,0,7,0,0,30,75,30,6,0,14,National,60.3,2.5,55.2,65.2
2001,-1,0,7,0,0,30,120,30,6,0,14,National,68.4,2.5,63.3,73.1
2001,-1,0,8,0,0,30,72,30,6,0,14,National,65.3,3,59.2,71
2001,-1,0,8,0,0,30,73,30,6,0,14,National,55.7,2.9,50,61.4
2001,-1,0,8,0,0,30,74,30,6,0,14,National,66,2.8,60.3,71.3
2001,-1,0,8,0,0,30,75,30,6,0,14,National,63.6,2.8,58,68.9
2001,-1,0,8,0,0,30,120,30,6,0,14,National,77.3,2.6,71.8,81.9
2001,-1,0,99,0,0,30,72,30,6,0,14,National,42.9,1.2,40.5,45.3
2001,-1,0,99,0,0,30,73,30,6,0,14,National,36.1,1.1,33.9,38.3
2001,-1,0,99,0,0,30,74,30,6,0,14,National,45.6,1.2,43.2,48
2001,-1,0,99,0,0,30,75,30,6,0,14,National,51.5,1.2,49.3,53.8
2001,-1,0,99,0,0,30,120,30,6,0,14,National,60.4,1.1,58.1,62.6
2001,-1,0,99,0,1,30,72,30,6,0,14,National,54.3,2.3,49.8,58.7
2001,-1,0,99,0,1,30,73,30,6,0,14,National,48.2,2.2,44,52.5
2001,-1,0,99,0,1,30,74,30,6,0,14,National,54.4,2.2,50,58.6
2001,-1,0,99,0,1,30,75,30,6,0,14,National,59.4,2.2,55.1,63.6
2001,-1,0,99,0,1,30,120,30,6,0,14,National,68.4,2.1,64.2,72.4
2001,-1,0,99,0,2,30,72,30,6,0,14,National,46,2.2,41.6,50.4
2001,-1,0,99,0,2,30,73,30,6,0,14,National,36.6,2.1,32.5,40.9
2001,-1,0,99,0,2,30,74,30,6,0,14,National,47.7,2.4,43.1,52.4
2001,-1,0,99,0,2,30,75,30,6,0,14,National,52.3,2.2,47.9,56.6
2001,-1,0,99,0,2,30,120,30,6,0,14,National,62,2.4,57.2,66.5
2001,-1,0,99,0,3,30,72,30,6,0,14,National,31,1.8,27.5,34.6
2001,-1,0,99,0,3,30,73,30,6,0,14,National,25.8,1.6,22.8,29.1
2001,-1,0,99,0,3,30,74,30,6,0,14,National,36.8,2,32.9,40.9
2001,-1,0,99,0,3,30,75,30,6,0,14,National,44.6,2,40.7,48.5
2001,-1,0,99,0,3,30,120,30,6,0,14,National,52.7,2,48.7,56.7
2001,-1,0,99,1,0,30,72,30,6,0,14,National,37.5,1.7,34.2,41
2001,-1,0,99,1,0,30,73,30,6,0,14,National,30.6,1.7,27.4,34
2001,-1,0,99,1,0,30,74,30,6,0,14,National,39.9,1.7,36.5,43.4
2001,-1,0,99,1,0,30,75,30,6,0,14,National,45.6,1.8,42.1,49.1
2001,-1,0,99,1,0,30,120,30,6,0,14,National,54.1,1.8,50.5,57.6
2001,-1,0,99,2,0,30,72,30,6,0,14,National,48.3,1.7,45,51.5
2001,-1,0,99,2,0,30,73,30,6,0,14,National,41.4,1.6,38.4,44.6
2001,-1,0,99,2,0,30,74,30,6,0,14,National,51.2,1.7,47.8,54.6
2001,-1,0,99,2,0,30,75,30,6,0,14,National,57.3,1.7,54,60.7
2001,-1,0,99,2,0,30,120,30,6,0,14,National,66.8,1.5,63.8,69.7
2001,-1,0,100,0,0,30,72,30,6,0,14,National,32,1.4,29.2,34.9
2001,-1,0,100,0,0,30,73,30,6,0,14,National,25.7,1.1,23.6,27.8
2001,-1,0,100,0,0,30,74,30,6,0,14,National,34.1,1.4,31.3,37
2001,-1,0,100,0,0,30,75,30,6,0,14,National,39.1,1.4,36.3,42
2001,-1,0,100,0,0,30,120,30,6,0,14,National,47.9,1.5,44.9,50.9
2001,-1,0,100,0,1,30,72,30,6,0,14,National,39,4,31.5,47
2001,-1,0,100,0,1,30,73,30,6,0,14,National,30.2,2.3,25.9,34.8
2001,-1,0,100,0,1,30,74,30,6,0,14,National,38.2,3.3,31.9,44.9
2001,-1,0,100,0,1,30,75,30,6,0,14,National,43.4,4,35.8,51.3
2001,-1,0,100,0,1,30,120,30,6,0,14,National,53.2,4.3,44.8,61.4
2001,-1,0,100,0,2,30,72,30,6,0,14,National,36.3,2.8,31,42
2001,-1,0,100,0,2,30,73,30,6,0,14,National,27.4,1.9,23.9,31.3
2001,-1,0,100,0,2,30,74,30,6,0,14,National,36,2.6,31,41.4
2001,-1,0,100,0,2,30,75,30,6,0,14,National,41.1,2.7,35.8,46.6
2001,-1,0,100,0,2,30,120,30,6,0,14,National,51.8,3.3,45.3,58.1
2001,-1,0,100,0,3,30,72,30,6,0,14,National,24,1.6,20.9,27.4
2001,-1,0,100,0,3,30,73,30,6,0,14,National,20.3,1.6,17.3,23.7
2001,-1,0,100,0,3,30,74,30,6,0,14,National,29.4,2.1,25.5,33.7
2001,-1,0,100,0,3,30,75,30,6,0,14,National,35,2,31.2,38.9
2001,-1,0,100,0,3,30,120,30,6,0,14,National,42,2.1,38,46.2
2001,-1,0,100,1,0,30,72,30,6,0,14,National,26.3,1.8,22.9,30
2001,-1,0,100,1,0,30,73,30,6,0,14,National,20.3,1.3,17.9,22.9
2001,-1,0,100,1,0,30,74,30,6,0,14,National,28.1,1.8,24.7,31.8
2001,-1,0,100,1,0,30,75,30,6,0,14,National,31.8,1.7,28.5,35.3
2001,-1,0,100,1,0,30,120,30,6,0,14,National,39.7,2.1,35.7,43.9
2001,-1,0,100,2,0,30,72,30,6,0,14,National,37.3,2.1,33.2,41.5
2001,-1,0,100,2,0,30,73,30,6,0,14,National,30.6,1.7,27.4,34.1
2001,-1,0,100,2,0,30,74,30,6,0,14,National,39.5,2.2,35.3,43.9
2001,-1,0,100,2,0,30,75,30,6,0,14,National,45.8,2.2,41.6,50.1
2001,-1,0,100,2,0,30,120,30,6,0,14,National,55.6,2.1,51.5,59.7
2001,-1,1,99,0,0,30,72,30,6,0,14,National,43.2,1.4,40.4,46.1
2001,-1,1,99,0,0,30,73,30,6,0,14,National,35.8,1.3,33.3,38.3
2001,-1,1,99,0,0,30,74,30,6,0,14,National,46.2,1.4,43.4,49.1
2001,-1,1,99,0,0,30,75,30,6,0,14,National,51.9,1.4,49.1,54.6
2001,-1,1,99,0,0,30,120,30,6,0,14,National,60.9,1.3,58.3,63.5
2001,-1,1,100,0,0,30,72,30,6,0,14,National,30.3,1.7,27.1,33.7
2001,-1,1,100,0,0,30,73,30,6,0,14,National,24,1.1,21.9,26.2
2001,-1,1,100,0,0,30,74,30,6,0,14,National,31.8,1.6,28.6,35.1
2001,-1,1,100,0,0,30,75,30,6,0,14,National,37.7,1.7,34.4,41.1
2001,-1,1,100,0,0,30,120,30,6,0,14,National,46.2,1.8,42.8,49.7
2001,-1,2,99,0,0,30,72,30,6,0,14,National,45.9,2.8,40.4,51.4
2001,-1,2,99,0,0,30,73,30,6,0,14,National,39.6,2.9,34,45.5
2001,-1,2,99,0,0,30,74,30,6,0,14,National,45.3,2.7,40,50.6
2001,-1,2,99,0,0,30,75,30,6,0,14,National,49.5,3.1,43.5,55.5
2001,-1,2,99,0,0,30,120,30,6,0,14,National,58.9,2.7,53.5,64.1
2001,-1,2,100,0,0,30,72,30,6,0,14,National,37.4,3.3,31.1,44.2
2001,-1,2,100,0,0,30,73,30,6,0,14,National,31.4,3.1,25.6,37.9
2001,-1,2,100,0,0,30,74,30,6,0,14,National,39.2,3.1,33.3,45.5
2001,-1,2,100,0,0,30,75,30,6,0,14,National,40.1,3.2,34,46.5
2001,-1,2,100,0,0,30,120,30,6,0,14,National,51.1,3.6,44.1,58
2001,-1,3,99,0,0,30,72,30,6,0,14,National,.,.,.,.
2001,-1,3,99,0,0,30,73,30,6,0,14,National,.,.,.,.
2001,-1,3,99,0,0,30,74,30,6,0,14,National,.,.,.,.
2001,-1,3,99,0,0,30,75,30,6,0,14,National,31.8,8.5,17.7,50.2
2001,-1,3,99,0,0,30,120,30,6,0,14,National,35.2,8.8,20.4,53.7
2001,-1,3,100,0,0,30,72,30,6,0,14,National,.,.,.,.
2001,-1,3,100,0,0,30,73,30,6,0,14,National,.,.,.,.
2001,-1,3,100,0,0,30,74,30,6,0,14,National,.,.,.,.
2001,-1,3,100,0,0,30,75,30,6,0,14,National,26.6,7.1,15.1,42.5
2001,-1,3,100,0,0,30,120,30,6,0,14,National,28.5,7.1,16.7,44.3
2001,-1,7,99,0,0,30,72,30,6,0,14,National,37.4,3.1,31.5,43.8
2001,-1,7,99,0,0,30,73,30,6,0,14,National,35.2,2.9,29.7,41.2
2001,-1,7,99,0,0,30,74,30,6,0,14,National,36.4,3,30.8,42.5
2001,-1,7,99,0,0,30,75,30,6,0,14,National,45.1,3.1,39.1,51.2
2001,-1,7,99,0,0,30,120,30,6,0,14,National,52.7,3.1,46.7,58.7
2001,-1,7,100,0,0,30,72,30,6,0,14,National,32,3.1,26.3,38.3
2001,-1,7,100,0,0,30,73,30,6,0,14,National,28.5,2.9,23.2,34.4
2001,-1,7,100,0,0,30,74,30,6,0,14,National,32.3,3.1,26.5,38.7
2001,-1,7,100,0,0,30,75,30,6,0,14,National,38.5,3.1,32.6,44.8
2001,-1,7,100,0,0,30,120,30,6,0,14,National,47.6,3.5,40.8,54.5
2002,-1,0,5,0,0,30,72,30,6,0,14,National,22.6,2.6,17.9,28.1
2002,-1,0,5,0,0,30,73,30,6,0,14,National,23.5,2.9,18.3,29.7
2002,-1,0,5,0,0,30,74,30,6,0,14,National,25.1,2.8,20,30.9
2002,-1,0,5,0,0,30,75,30,6,0,14,National,33.1,3,27.5,39.1
2002,-1,0,5,0,0,30,120,30,6,0,14,National,41,3.4,34.6,47.7
2002,-1,0,6,0,0,30,72,30,6,0,14,National,36.5,1.9,32.9,40.3
2002,-1,0,6,0,0,30,73,30,6,0,14,National,31.6,1.8,28.1,35.3
2002,-1,0,6,0,0,30,74,30,6,0,14,National,41.1,2,37.2,45.2
2002,-1,0,6,0,0,30,75,30,6,0,14,National,47.8,2,43.8,51.8
2002,-1,0,6,0,0,30,120,30,6,0,14,National,55.8,2.1,51.6,59.8
2002,-1,0,7,0,0,30,72,30,6,0,14,National,49.4,2.6,44.3,54.6
2002,-1,0,7,0,0,30,73,30,6,0,14,National,41.1,2.4,36.6,45.8
2002,-1,0,7,0,0,30,74,30,6,0,14,National,51.9,2.5,47.1,56.7
2002,-1,0,7,0,0,30,75,30,6,0,14,National,58,2.4,53.2,62.7
2002,-1,0,7,0,0,30,120,30,6,0,14,National,65.3,2.6,60.1,70.1
2002,-1,0,8,0,0,30,72,30,6,0,14,National,64.9,3.1,58.7,70.7
2002,-1,0,8,0,0,30,73,30,6,0,14,National,51.3,3.1,45.2,57.3
2002,-1,0,8,0,0,30,74,30,6,0,14,National,68.2,2.9,62.3,73.6
2002,-1,0,8,0,0,30,75,30,6,0,14,National,62.4,3,56.2,68.1
2002,-1,0,8,0,0,30,120,30,6,0,14,National,75.7,2.7,70,80.7
2002,-1,0,99,0,0,30,72,30,6,0,14,National,41.6,1.3,39.1,44.1
2002,-1,0,99,0,0,30,73,30,6,0,14,National,35.6,1.3,33.2,38.1
2002,-1,0,99,0,0,30,74,30,6,0,14,National,45.2,1.4,42.5,47.9
2002,-1,0,99,0,0,30,75,30,6,0,14,National,50.1,1.4,47.4,52.8
2002,-1,0,99,0,0,30,120,30,6,0,14,National,58.3,1.4,55.6,61
2002,-1,0,99,0,1,30,72,30,6,0,14,National,52.9,2.4,48.2,57.6
2002,-1,0,99,0,1,30,73,30,6,0,14,National,48.9,2.2,44.5,53.3
2002,-1,0,99,0,1,30,74,30,6,0,14,National,53,2.5,48.1,57.9
2002,-1,0,99,0,1,30,75,30,6,0,14,National,56.8,2.4,52,61.5
2002,-1,0,99,0,1,30,120,30,6,0,14,National,68.1,2.3,63.5,72.4
2002,-1,0,99,0,2,30,72,30,6,0,14,National,44.1,2.4,39.5,48.9
2002,-1,0,99,0,2,30,73,30,6,0,14,National,34.4,2.3,30,39
2002,-1,0,99,0,2,30,74,30,6,0,14,National,47,2.3,42.5,51.5
2002,-1,0,99,0,2,30,75,30,6,0,14,National,51.5,2.3,47,55.9
2002,-1,0,99,0,2,30,120,30,6,0,14,National,59.8,2.3,55.2,64.2
2002,-1,0,99,0,3,30,72,30,6,0,14,National,31.7,1.9,28.2,35.5
2002,-1,0,99,0,3,30,73,30,6,0,14,National,27.4,1.8,24,31.1
2002,-1,0,99,0,3,30,74,30,6,0,14,National,38.2,2,34.4,42.2
2002,-1,0,99,0,3,30,75,30,6,0,14,National,44.5,2.2,40.2,48.8
2002,-1,0,99,0,3,30,120,30,6,0,14,National,50.8,2.3,46.3,55.2
2002,-1,0,99,1,0,30,72,30,6,0,14,National,33.9,1.7,30.6,37.4
2002,-1,0,99,1,0,30,73,30,6,0,14,National,26.8,1.6,23.8,30.1
2002,-1,0,99,1,0,30,74,30,6,0,14,National,37.6,1.9,33.9,41.3
2002,-1,0,99,1,0,30,75,30,6,0,14,National,42.6,1.8,39.1,46.2
2002,-1,0,99,1,0,30,120,30,6,0,14,National,50.6,1.9,46.7,54.4
2002,-1,0,99,2,0,30,72,30,6,0,14,National,49.8,1.8,46.2,53.4
2002,-1,0,99,2,0,30,73,30,6,0,14,National,44.8,1.8,41.4,48.3
2002,-1,0,99,2,0,30,74,30,6,0,14,National,53.2,1.8,49.5,56.7
2002,-1,0,99,2,0,30,75,30,6,0,14,National,57.9,1.8,54.3,61.4
2002,-1,0,99,2,0,30,120,30,6,0,14,National,66.6,1.7,63.1,69.9
2002,-1,0,100,0,0,30,72,30,6,0,14,National,32.6,1.5,29.7,35.6
2002,-1,0,100,0,0,30,73,30,6,0,14,National,29.7,1.7,26.6,33.1
2002,-1,0,100,0,0,30,74,30,6,0,14,National,35.8,1.7,32.5,39.2
2002,-1,0,100,0,0,30,75,30,6,0,14,National,42.1,1.8,38.6,45.6
2002,-1,0,100,0,0,30,120,30,6,0,14,National,50.4,1.9,46.6,54.2
2002,-1,0,100,0,1,30,72,30,6,0,14,National,38.7,3.1,32.8,45
2002,-1,0,100,0,1,30,73,30,6,0,14,National,39.6,3.3,33.4,46.3
2002,-1,0,100,0,1,30,74,30,6,0,14,National,41.6,4.3,33.4,50.2
2002,-1,0,100,0,1,30,75,30,6,0,14,National,45.3,3.6,38.5,52.4
2002,-1,0,100,0,1,30,120,30,6,0,14,National,57.8,3.8,50.2,65.1
2002,-1,0,100,0,2,30,72,30,6,0,14,National,35.2,2.9,29.7,41.1
2002,-1,0,100,0,2,30,73,30,6,0,14,National,29.3,3.3,23.3,36.1
2002,-1,0,100,0,2,30,74,30,6,0,14,National,36.7,2.8,31.4,42.4
2002,-1,0,100,0,2,30,75,30,6,0,14,National,43.6,3.2,37.4,50
2002,-1,0,100,0,2,30,120,30,6,0,14,National,53.4,3.6,46.4,60.3
2002,-1,0,100,0,3,30,72,30,6,0,14,National,27.1,2.4,22.7,31.9
2002,-1,0,100,0,3,30,73,30,6,0,14,National,24.5,2.3,20.3,29.3
2002,-1,0,100,0,3,30,74,30,6,0,14,National,32.1,2.4,27.6,37
2002,-1,0,100,0,3,30,75,30,6,0,14,National,38.6,2.8,33.3,44.2
2002,-1,0,100,0,3,30,120,30,6,0,14,National,43.9,2.8,38.4,49.5
2002,-1,0,100,1,0,30,72,30,6,0,14,National,24.2,1.8,20.8,28
2002,-1,0,100,1,0,30,73,30,6,0,14,National,19.6,1.9,16.2,23.5
2002,-1,0,100,1,0,30,74,30,6,0,14,National,25.7,1.9,22.1,29.7
2002,-1,0,100,1,0,30,75,30,6,0,14,National,32,2.1,28,36.3
2002,-1,0,100,1,0,30,120,30,6,0,14,National,38.9,2.4,34.3,43.7
2002,-1,0,100,2,0,30,72,30,6,0,14,National,40.4,2.3,36,44.9
2002,-1,0,100,2,0,30,73,30,6,0,14,National,38.9,2.6,34,44.1
2002,-1,0,100,2,0,30,74,30,6,0,14,National,44.5,2.4,40,49.2
2002,-1,0,100,2,0,30,75,30,6,0,14,National,50.8,2.3,46.3,55.3
2002,-1,0,100,2,0,30,120,30,6,0,14,National,60.3,2.4,55.5,64.9
2002,-1,1,99,0,0,30,72,30,6,0,14,National,41.7,1.5,38.9,44.6
2002,-1,1,99,0,0,30,73,30,6,0,14,National,34.4,1.4,31.7,37.2
2002,-1,1,99,0,0,30,74,30,6,0,14,National,45.7,1.6,42.6,48.9
2002,-1,1,99,0,0,30,75,30,6,0,14,National,51.4,1.6,48.3,54.5
2002,-1,1,99,0,0,30,120,30,6,0,14,National,58.8,1.6,55.6,62
2002,-1,1,100,0,0,30,72,30,6,0,14,National,31.6,1.8,28.2,35.2
2002,-1,1,100,0,0,30,73,30,6,0,14,National,27.2,1.7,24,30.6
2002,-1,1,100,0,0,30,74,30,6,0,14,National,34.6,2.1,30.6,38.8
2002,-1,1,100,0,0,30,75,30,6,0,14,National,41.3,2.2,37,45.6
2002,-1,1,100,0,0,30,120,30,6,0,14,National,49.2,2.3,44.6,53.8
2002,-1,2,99,0,0,30,72,30,6,0,14,National,42.3,3.1,36.3,48.6
2002,-1,2,99,0,0,30,73,30,6,0,14,National,44.1,3.3,37.8,50.6
2002,-1,2,99,0,0,30,74,30,6,0,14,National,43.3,3.2,37.1,49.7
2002,-1,2,99,0,0,30,75,30,6,0,14,National,45.7,3.2,39.5,52
2002,-1,2,99,0,0,30,120,30,6,0,14,National,56.4,3.2,50,62.6
2002,-1,2,100,0,0,30,72,30,6,0,14,National,36.3,3.4,29.8,43.2
2002,-1,2,100,0,0,30,73,30,6,0,14,National,39.5,4.1,31.8,47.8
2002,-1,2,100,0,0,30,74,30,6,0,14,National,37.2,3.6,30.4,44.5
2002,-1,2,100,0,0,30,75,30,6,0,14,National,42.5,3.8,35.2,50.1
2002,-1,2,100,0,0,30,120,30,6,0,14,National,53.2,4.1,45.2,61.1
2002,-1,3,99,0,0,30,72,30,6,0,14,National,28.7,7.7,16.1,45.8
2002,-1,3,99,0,0,30,73,30,6,0,14,National,.,.,.,.
2002,-1,3,99,0,0,30,74,30,6,0,14,National,41.6,8.9,25.8,59.4
2002,-1,3,99,0,0,30,75,30,6,0,14,National,.,.,.,.
2002,-1,3,99,0,0,30,120,30,6,0,14,National,43.1,9.3,26.4,61.5
2002,-1,3,100,0,0,30,72,30,6,0,14,National,23.4,6.6,12.8,38.7
2002,-1,3,100,0,0,30,73,30,6,0,14,National,.,.,.,.
2002,-1,3,100,0,0,30,74,30,6,0,14,National,31.2,8.2,17.6,49.1
2002,-1,3,100,0,0,30,75,30,6,0,14,National,.,.,.,.
2002,-1,3,100,0,0,30,120,30,6,0,14,National,32.8,8.3,18.9,50.5
2002,-1,7,99,0,0,30,72,30,6,0,14,National,34.7,2.9,29.2,40.7
2002,-1,7,99,0,0,30,73,30,6,0,14,National,35.9,3,30.3,42
2002,-1,7,99,0,0,30,74,30,6,0,14,National,37.7,3.1,31.8,43.9
2002,-1,7,99,0,0,30,75,30,6,0,14,National,44.4,3.4,37.9,51.1
2002,-1,7,99,0,0,30,120,30,6,0,14,National,51.6,3.4,44.9,58.2
2002,-1,7,100,0,0,30,72,30,6,0,14,National,26.6,2.9,21.3,32.6
2002,-1,7,100,0,0,30,73,30,6,0,14,National,29,3.2,23,35.7
2002,-1,7,100,0,0,30,74,30,6,0,14,National,29.5,3,24,35.6
2002,-1,7,100,0,0,30,75,30,6,0,14,National,36.3,3.4,29.8,43.3
2002,-1,7,100,0,0,30,120,30,6,0,14,National,45.3,3.7,38.1,52.7
2003,-1,0,5,0,0,30,72,30,6,0,14,National,23.1,2.7,18.1,28.9
2003,-1,0,5,0,0,30,73,30,6,0,14,National,17.8,2.3,13.7,22.9
2003,-1,0,5,0,0,30,74,30,6,0,14,National,22.4,2.4,18,27.5
2003,-1,0,5,0,0,30,75,30,6,0,14,National,27.2,2.9,22,33.2
2003,-1,0,5,0,0,30,120,30,6,0,14,National,32.6,3.2,26.7,39.2
2003,-1,0,6,0,0,30,72,30,6,0,14,National,41.6,1.9,37.9,45.4
2003,-1,0,6,0,0,30,73,30,6,0,14,National,36.2,1.8,32.8,39.7
2003,-1,0,6,0,0,30,74,30,6,0,14,National,44.1,1.9,40.4,47.9
2003,-1,0,6,0,0,30,75,30,6,0,14,National,52.6,1.8,49.1,56.1
2003,-1,0,6,0,0,30,120,30,6,0,14,National,57.5,1.9,53.8,61.2
2003,-1,0,7,0,0,30,72,30,6,0,14,National,49.4,2.5,44.5,54.3
2003,-1,0,7,0,0,30,73,30,6,0,14,National,43.5,2.4,38.8,48.4
2003,-1,0,7,0,0,30,74,30,6,0,14,National,52.7,2.4,47.9,57.5
2003,-1,0,7,0,0,30,75,30,6,0,14,National,57.1,2.6,51.9,62.1
2003,-1,0,7,0,0,30,120,30,6,0,14,National,67,2.4,62.2,71.6
2003,-1,0,8,0,0,30,72,30,6,0,14,National,64.9,2.8,59.2,70.3
2003,-1,0,8,0,0,30,73,30,6,0,14,National,59,2.9,53.2,64.6
2003,-1,0,8,0,0,30,74,30,6,0,14,National,69.5,2.8,63.7,74.8
2003,-1,0,8,0,0,30,75,30,6,0,14,National,67.5,2.7,61.9,72.5
2003,-1,0,8,0,0,30,120,30,6,0,14,National,80.6,2.5,75.2,85
2003,-1,0,99,0,0,30,72,30,6,0,14,National,44.3,1.2,41.9,46.8
2003,-1,0,99,0,0,30,73,30,6,0,14,National,38.8,1.2,36.5,41.1
2003,-1,0,99,0,0,30,74,30,6,0,14,National,46.8,1.2,44.4,49.2
2003,-1,0,99,0,0,30,75,30,6,0,14,National,52.2,1.3,49.7,54.7
2003,-1,0,99,0,0,30,120,30,6,0,14,National,59.2,1.3,56.6,61.8
2003,-1,0,99,0,1,30,72,30,6,0,14,National,58.6,2.3,54,63
2003,-1,0,99,0,1,30,73,30,6,0,14,National,54.3,2.3,49.8,58.8
2003,-1,0,99,0,1,30,74,30,6,0,14,National,59.6,2.3,55,64
2003,-1,0,99,0,1,30,75,30,6,0,14,National,60.5,2.2,56.1,64.7
2003,-1,0,99,0,1,30,120,30,6,0,14,National,69,2.4,64.2,73.5
2003,-1,0,99,0,2,30,72,30,6,0,14,National,45.8,2.4,41.2,50.5
2003,-1,0,99,0,2,30,73,30,6,0,14,National,38.4,2.1,34.3,42.7
2003,-1,0,99,0,2,30,74,30,6,0,14,National,47.3,2.4,42.7,52
2003,-1,0,99,0,2,30,75,30,6,0,14,National,51,2.5,46.1,55.8
2003,-1,0,99,0,2,30,120,30,6,0,14,National,60,2.5,55.1,64.8
2003,-1,0,99,0,3,30,72,30,6,0,14,National,34.9,1.9,31.3,38.6
2003,-1,0,99,0,3,30,73,30,6,0,14,National,29.2,1.8,25.8,32.9
2003,-1,0,99,0,3,30,74,30,6,0,14,National,38.5,1.9,34.9,42.2
2003,-1,0,99,0,3,30,75,30,6,0,14,National,47.6,2,43.7,51.5
2003,-1,0,99,0,3,30,120,30,6,0,14,National,53,2,49,56.9
2003,-1,0,99,1,0,30,72,30,6,0,14,National,36.6,1.8,33.2,40.2
2003,-1,0,99,1,0,30,73,30,6,0,14,National,29.8,1.6,26.7,33.1
2003,-1,0,99,1,0,30,74,30,6,0,14,National,39.4,1.8,35.9,42.9
2003,-1,0,99,1,0,30,75,30,6,0,14,National,48.3,1.8,44.7,51.9
2003,-1,0,99,1,0,30,120,30,6,0,14,National,54.4,1.9,50.7,58.1
2003,-1,0,99,2,0,30,72,30,6,0,14,National,52.2,1.7,48.9,55.5
2003,-1,0,99,2,0,30,73,30,6,0,14,National,48,1.7,44.6,51.4
2003,-1,0,99,2,0,30,74,30,6,0,14,National,54.3,1.7,51,57.6
2003,-1,0,99,2,0,30,75,30,6,0,14,National,56.1,1.7,52.7,59.5
2003,-1,0,99,2,0,30,120,30,6,0,14,National,64.3,1.7,60.8,67.6
2003,-1,0,100,0,0,30,72,30,6,0,14,National,34.4,1.6,31.3,37.6
2003,-1,0,100,0,0,30,73,30,6,0,14,National,29,1.4,26.4,31.7
2003,-1,0,100,0,0,30,74,30,6,0,14,National,35.4,1.4,32.7,38.3
2003,-1,0,100,0,0,30,75,30,6,0,14,National,40.7,1.6,37.6,44
2003,-1,0,100,0,0,30,120,30,6,0,14,National,47,1.8,43.6,50.5
2003,-1,0,100,0,1,30,72,30,6,0,14,National,40.2,3.2,34.2,46.6
2003,-1,0,100,0,1,30,73,30,6,0,14,National,37.3,3.1,31.4,43.5
2003,-1,0,100,0,1,30,74,30,6,0,14,National,40.3,3,34.6,46.4
2003,-1,0,100,0,1,30,75,30,6,0,14,National,43.4,3.4,36.9,50.2
2003,-1,0,100,0,1,30,120,30,6,0,14,National,50.1,3.6,43.1,57
2003,-1,0,100,0,2,30,72,30,6,0,14,National,37.6,3.4,31.2,44.5
2003,-1,0,100,0,2,30,73,30,6,0,14,National,27.4,2.6,22.6,32.9
2003,-1,0,100,0,2,30,74,30,6,0,14,National,38.7,3.4,32.4,45.5
2003,-1,0,100,0,2,30,75,30,6,0,14,National,43.4,3.8,36.2,50.8
2003,-1,0,100,0,2,30,120,30,6,0,14,National,49.5,3.8,42.2,56.9
2003,-1,0,100,0,3,30,72,30,6,0,14,National,28.7,2.1,24.7,33
2003,-1,0,100,0,3,30,73,30,6,0,14,National,24.3,2,20.7,28.4
2003,-1,0,100,0,3,30,74,30,6,0,14,National,30.5,2,26.7,34.5
2003,-1,0,100,0,3,30,75,30,6,0,14,National,37.4,2.3,33,41.9
2003,-1,0,100,0,3,30,120,30,6,0,14,National,43.7,2.4,39,48.5
2003,-1,0,100,1,0,30,72,30,6,0,14,National,28.7,2,24.9,32.9
2003,-1,0,100,1,0,30,73,30,6,0,14,National,21.8,1.6,18.8,25.2
2003,-1,0,100,1,0,30,74,30,6,0,14,National,29,1.9,25.4,33
2003,-1,0,100,1,0,30,75,30,6,0,14,National,37.3,2.2,33,41.8
2003,-1,0,100,1,0,30,120,30,6,0,14,National,41.4,2.3,36.9,46
2003,-1,0,100,2,0,30,72,30,6,0,14,National,40.1,2.2,35.9,44.5
2003,-1,0,100,2,0,30,73,30,6,0,14,National,36,2.1,32,40.3
2003,-1,0,100,2,0,30,74,30,6,0,14,National,41.5,2,37.7,45.5
2003,-1,0,100,2,0,30,75,30,6,0,14,National,44,2.2,39.7,48.4
2003,-1,0,100,2,0,30,120,30,6,0,14,National,52.3,2.3,47.6,56.8
2003,-1,1,99,0,0,30,72,30,6,0,14,National,43.6,1.4,40.8,46.3
2003,-1,1,99,0,0,30,73,30,6,0,14,National,37.7,1.3,35.1,40.3
2003,-1,1,99,0,0,30,74,30,6,0,14,National,46.4,1.4,43.6,49.2
2003,-1,1,99,0,0,30,75,30,6,0,14,National,52.5,1.5,49.6,55.3
2003,-1,1,99,0,0,30,120,30,6,0,14,National,60.1,1.5,57.2,62.9
2003,-1,1,100,0,0,30,72,30,6,0,14,National,33.3,2,29.6,37.3
